x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile,Roll_RecoveredFuture_V9_W10_N3_mean1x_Phase5,Roll_RecoverySource_Phase5,Roll_AttackedErrorVsClean_Phase5,Roll_RecoveredErrorVsClean_Phase5
0.9996,baseline_01_hover,Roll,bias,0.02746,0,0.0821436122059822,0.0821436122059822,0.078862415426217,0.0032811967797651,0.0032811967797651,0.006865,0,0.0,0.0019578124488537,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0821436122059822,attacked_measurement,0.0,0.0
1.09956,baseline_01_hover,Roll,bias,0.02746,0,0.0829521566629409,0.0829521566629409,0.084840423250238,-0.001888266587297,0.001888266587297,0.006865,0,0.0,0.0019214340055651,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0829521566629409,attacked_measurement,0.0,0.0
1.19952,baseline_01_hover,Roll,bias,0.02746,0,0.082170121371746,0.082170121371746,0.0830228444832139,-0.0008527231114679,0.0008527231114679,0.006865,0,0.0,0.001848887288104,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.082170121371746,attacked_measurement,0.0,0.0
1.29948,baseline_01_hover,Roll,bias,0.02746,0,0.0835417136549949,0.0835417136549949,0.0869100600041953,-0.0033683463492003,0.0033683463492003,0.006865,0,0.0,0.0020527241417753,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0835417136549949,attacked_measurement,0.0,0.0
1.39944,baseline_01_hover,Roll,bias,0.02746,0,0.0874276012182235,0.0874276012182235,0.0906974602726522,-0.0032698590544286,0.0032698590544286,0.006865,0,0.0,0.0023031051679958,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0874276012182235,attacked_measurement,0.0,0.0
1.4994,baseline_01_hover,Roll,bias,0.02746,0,0.089522086083889,0.089522086083889,0.0917240765173651,-0.0022019904334761,0.0022019904334761,0.006865,0,0.0,0.0022342452985199,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.089522086083889,attacked_measurement,0.0,0.0
1.59936,baseline_01_hover,Roll,bias,0.02746,0,0.0931736752390861,0.0931736752390861,0.0958034236997149,-0.0026297484606288,0.0026297484606288,0.006865,0,0.0,0.0024812814217103,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0931736752390861,attacked_measurement,0.0,0.0
1.69932,baseline_01_hover,Roll,bias,0.02746,0,0.0932782739400863,0.0932782739400863,0.092484142071811,0.0007941318682752,0.0007941318682752,0.006865,0,0.0,0.0024270770649475,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0932782739400863,attacked_measurement,0.0,0.0
1.800113,baseline_01_hover,Roll,bias,0.02746,0,0.0950536131858825,0.0950536131858825,0.095939411245157,-0.0008857980592744,0.0008857980592744,0.006865,0,0.0,0.0024152092459199,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0950536131858825,attacked_measurement,0.0,0.0
1.900073,baseline_01_hover,Roll,bias,0.02746,0,0.0921361595392227,0.0921361595392227,0.0888137024525447,0.0033224570866779,0.0033224570866779,0.006865,0,0.0,0.0022494517790491,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0921361595392227,attacked_measurement,0.0,0.0
2.000033,baseline_01_hover,Roll,bias,0.02746,0,0.0899241343140602,0.0899241343140602,0.0892727054957346,0.0006514288183255,0.0006514288183255,0.006865,0,0.0,0.0019864749829052,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0899241343140602,attacked_measurement,0.0,0.0
2.099993,baseline_01_hover,Roll,bias,0.02746,0,0.0927761122584343,0.0927761122584343,0.0952426795811552,-0.0024665673227209,0.0024665673227209,0.006865,0,0.0,0.0020443050564476,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0927761122584343,attacked_measurement,0.0,0.0
2.199953,baseline_01_hover,Roll,bias,0.02746,0,0.092498280107975,0.092498280107975,0.0923788909067408,0.0001193892012342,0.0001193892012342,0.006865,0,0.0,0.0019709716654242,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.092498280107975,attacked_measurement,0.0,0.0
2.299913,baseline_01_hover,Roll,bias,0.02746,0,0.0891169235110282,0.0891169235110282,0.0874847969004503,0.0016321266105779,0.0016321266105779,0.006865,0,0.0,0.001797349691562,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0891169235110282,attacked_measurement,0.0,0.0
2.399873,baseline_01_hover,Roll,bias,0.02746,0,0.0896575972437858,0.0896575972437858,0.0903726849662704,-0.0007150877224846,0.0007150877224846,0.006865,0,0.0,0.0015418725583675,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0896575972437858,attacked_measurement,0.0,0.0
2.499833,baseline_01_hover,Roll,bias,0.02746,0,0.0909363403916359,0.0909363403916359,0.0903814060433834,0.0005549343482524,0.0005549343482524,0.006865,0,0.0,0.0013771669498452,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0909363403916359,attacked_measurement,0.0,0.0
2.599793,baseline_01_hover,Roll,bias,0.02746,0,0.090908482670784,0.090908482670784,0.0922539211531701,-0.0013454384823861,0.0013454384823861,0.006865,0,0.0,0.0012487359520209,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.090908482670784,attacked_measurement,0.0,0.0
2.699753,baseline_01_hover,Roll,bias,0.02746,0,0.0918938070535659,0.0918938070535659,0.0922300200540898,-0.0003362130005239,0.0003362130005239,0.006865,0,0.0,0.0012029440652458,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0918938070535659,attacked_measurement,0.0,0.0
2.799713,baseline_01_hover,Roll,bias,0.02746,0,0.095133252441883,0.095133252441883,0.0974730572648822,-0.0023398048229991,0.0023398048229991,0.006865,0,0.0,0.0013483447416182,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.095133252441883,attacked_measurement,0.0,0.0
2.899673,baseline_01_hover,Roll,bias,0.02746,0,0.0924301296472549,0.0924301296472549,0.0913484760403918,0.0010816536068631,0.0010816536068631,0.006865,0,0.0,0.0011242643936368,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0924301296472549,attacked_measurement,0.0,0.0
2.999633,baseline_01_hover,Roll,bias,0.02746,0,0.0933978408575058,0.0933978408575058,0.0942714746793874,-0.0008736338218816,0.0008736338218816,0.006865,0,0.0,0.0011464848939924,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0933978408575058,attacked_measurement,0.0,0.0
3.099593,baseline_01_hover,Roll,bias,0.02746,0,0.0942678973078727,0.0942678973078727,0.0934135112688466,0.0008543860390261,0.0008543860390261,0.006865,0,0.0,0.0009852667656229,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0942678973078727,attacked_measurement,0.0,0.0
3.199553,baseline_01_hover,Roll,bias,0.02746,0,0.0917910635471344,0.0917910635471344,0.0902882932769755,0.0015027702701588,0.0015027702701588,0.006865,0,0.0,0.0011236048725153,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0917910635471344,attacked_measurement,0.0,0.0
3.299513,baseline_01_hover,Roll,bias,0.02746,0,0.0948278382420539,0.0948278382420539,0.0982720138360438,-0.0034441755939898,0.0034441755939898,0.006865,0,0.0,0.0013048097708565,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0948278382420539,attacked_measurement,0.0,0.0
3.399473,baseline_01_hover,Roll,bias,0.02746,0,0.0922487527132034,0.0922487527132034,0.0909036669481321,0.0013450857650713,0.0013450857650713,0.006865,0,0.0,0.0013678095751152,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0922487527132034,attacked_measurement,0.0,0.0
3.499433,baseline_01_hover,Roll,bias,0.02746,0,0.0929611250758171,0.0929611250758171,0.0958258829625476,-0.0028647578867305,0.0028647578867305,0.006865,0,0.0,0.001598791928963,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0929611250758171,attacked_measurement,0.0,0.0
3.599393,baseline_01_hover,Roll,bias,0.02746,0,0.093666635453701,0.093666635453701,0.095812692020632,-0.0021460565669309,0.0021460565669309,0.006865,0,0.0,0.0016788537374175,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.093666635453701,attacked_measurement,0.0,0.0
3.699353,baseline_01_hover,Roll,bias,0.02746,0,0.0933186113834381,0.0933186113834381,0.0931454829559496,0.0001731284274884,0.0001731284274884,0.006865,0,0.0,0.001662545280114,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0933186113834381,attacked_measurement,0.0,0.0
3.799313,baseline_01_hover,Roll,bias,0.02746,0,0.0960128456354141,0.0960128456354141,0.0983349953676954,-0.0023221497322813,0.0023221497322813,0.006865,0,0.0,0.0016607797710422,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0960128456354141,attacked_measurement,0.0,0.0
3.900106,baseline_01_hover,Roll,bias,0.02746,0,0.0940389558672905,0.0940389558672905,0.0911739758691224,0.002864979998168,0.002864979998168,0.006865,0,0.0,0.0018391124101727,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0940389558672905,attacked_measurement,0.0,0.0
4.000066,baseline_01_hover,Roll,bias,0.02746,0,0.0928137898445129,0.0928137898445129,0.0918477369650339,0.0009660528794789,0.0009660528794789,0.006865,0,0.0,0.0018483543159324,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0928137898445129,attacked_measurement,0.0,0.0
4.100026,baseline_01_hover,Roll,bias,0.02746,0,0.0942711755633354,0.0942711755633354,0.0959873677413214,-0.0017161921779859,0.0017161921779859,0.006865,0,0.0,0.0019345349298284,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0942711755633354,attacked_measurement,0.0,0.0
4.199986,baseline_01_hover,Roll,bias,0.02746,0,0.0973648130893707,0.0973648130893707,0.100734686184465,-0.0033698730950943,0.0033698730950943,0.006865,0,0.0,0.0021212452123219,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0973648130893707,attacked_measurement,0.0,0.0
4.299946,baseline_01_hover,Roll,bias,0.02746,0,0.0952025204896926,0.0952025204896926,0.0941668748100849,0.0010356456796077,0.0010356456796077,0.006865,0,0.0,0.0018803922208837,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0952025204896926,attacked_measurement,0.0,0.0
4.399906,baseline_01_hover,Roll,bias,0.02746,0,0.0950974971055984,0.0950974971055984,0.094879265697777,0.0002182314078214,0.0002182314078214,0.006865,0,0.0,0.0017677067851587,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0950974971055984,attacked_measurement,0.0,0.0
4.499866,baseline_01_hover,Roll,bias,0.02746,0,0.0915328860282898,0.0915328860282898,0.0895169519864061,0.0020159340418837,0.0020159340418837,0.006865,0,0.0,0.001682824400674,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0915328860282898,attacked_measurement,0.0,0.0
4.599826,baseline_01_hover,Roll,bias,0.02746,0,0.0891580879688263,0.0891580879688263,0.0884305933869641,0.0007274945818621,0.0007274945818621,0.006865,0,0.0,0.0015409682021672,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0891580879688263,attacked_measurement,0.0,0.0
4.699786,baseline_01_hover,Roll,bias,0.02746,0,0.0910616517066955,0.0910616517066955,0.0923859424535134,-0.0013242907468179,0.0013242907468179,0.006865,0,0.0,0.0016560844341001,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0910616517066955,attacked_measurement,0.0,0.0
4.799746,baseline_01_hover,Roll,bias,0.02746,0,0.0882878303527832,0.0882878303527832,0.0879058999303843,0.0003819304223989,0.0003819304223989,0.006865,0,0.0,0.0014620625031119,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0882878303527832,attacked_measurement,0.0,0.0
