timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress
1778515987.16001606,105342846,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105342,0.0,28.02182960510254,1,94502.828125
1778515987.16001606,105342846,1,-0.14910888671875,583.9408569335938,94503.296875,31.02,0.0,105342,0.0,28.02182960510254,1,94503.296875
1778515987.25997615,105442806,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105442,0.0,28.02182960510254,1,94502.828125
1778515987.25997615,105442806,1,-0.02264404296875,584.0673217773438,94501.8515625,31.02,0.0,105442,0.0,28.02182960510254,1,94501.8515625
1778515987.35993624,105542766,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105542,0.0,28.02182960510254,1,94502.828125
1778515987.35993624,105542766,1,-0.09637451171875,583.9935913085938,94502.6875,31.02,0.0,105542,0.0,28.02182960510254,1,94502.6875
1778515987.45989609,105642726,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105642,0.0,28.02182960510254,1,94502.828125
1778515987.45989609,105642726,1,0.04766845703125,584.1376342773438,94501.0625,31.02,0.0,105642,0.0,28.02182960510254,1,94501.0625
1778515987.55985618,105742686,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105742,0.0,28.02182960510254,1,94502.828125
1778515987.55985618,105742686,1,0.0863037109375,584.17626953125,94500.625,31.02,0.0,105742,0.0,28.02182960510254,1,94500.625
1778515987.65981603,105842646,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105842,0.0,28.02182960510254,1,94502.828125
1778515987.65981603,105842646,1,-0.04608154296875,584.0438842773438,94502.125,31.02,0.0,105842,0.0,28.02182960510254,1,94502.125
1778515987.75977612,105942606,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,105942,0.0,28.02182960510254,1,94502.828125
1778515987.75977612,105942606,1,-0.06072998046875,584.0292358398438,94502.2890625,31.02,0.0,105942,0.0,28.02182960510254,1,94502.2890625
1778515987.85973620,106042566,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,106042,0.0,28.02182960510254,1,94502.828125
1778515987.85973620,106042566,1,-0.19891357421875,583.8910522460938,94503.8515625,31.02,0.0,106042,0.0,28.02182960510254,1,94503.8515625
1778515987.95969605,106142526,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,106142,0.0,28.02182960510254,1,94502.828125
1778515987.95969605,106142526,1,-0.03143310546875,584.0585327148438,94501.9609375,31.02,0.0,106142,0.0,28.02182960510254,1,94501.9609375
1778515988.05965614,106242486,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,106242,0.0,28.02182960510254,1,94502.828125
1778515988.05965614,106242486,1,-0.04608154296875,584.0438842773438,94502.125,31.02,0.0,106242,0.0,28.02182960510254,1,94502.125
1778515988.15961623,106342446,0,0.00372314453125,584.0936889648438,94502.828125,31.02,0.0,106342,0.0,28.02182960510254,1,94502.828125
1778515988.15961623,106342446,1,-0.29315185546875,583.7968139648438,94504.921875,31.03,0.0,106342,0.0,28.02182960510254,1,94504.921875
1778515988.25957608,106442406,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106442,0.0,28.02182960510254,1,94502.828125
1778515988.25957608,106442406,1,-0.15203857421875,583.9379272460938,94503.328125,31.03,0.0,106442,0.0,28.02182960510254,1,94503.328125
1778515988.35953617,106542366,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106542,0.0,28.02182960510254,1,94502.828125
1778515988.35953617,106542366,1,-0.16375732421875,583.9262084960938,94503.4609375,31.03,0.0,106542,0.0,28.02182960510254,1,94503.4609375
1778515988.45949626,106642326,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106642,0.0,28.02182960510254,1,94502.828125
1778515988.45949626,106642326,1,-0.14324951171875,583.9467163085938,94503.2265625,31.03,0.0,106642,0.0,28.02182960510254,1,94503.2265625
1778515988.55945611,106742286,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106742,0.0,28.02182960510254,1,94502.828125
1778515988.55945611,106742286,1,-0.00213623046875,584.0878295898438,94501.6171875,31.03,0.0,106742,0.0,28.02182960510254,1,94501.6171875
1778515988.65941620,106842246,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106842,0.0,28.02182960510254,1,94502.828125
1778515988.65941620,106842246,1,-0.21063232421875,583.8793334960938,94503.9921875,31.03,0.0,106842,0.0,28.02182960510254,1,94503.9921875
1778515988.75937605,106942206,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,106942,0.0,28.02182960510254,1,94502.828125
1778515988.75937605,106942206,1,-0.25213623046875,583.8378295898438,94504.4609375,31.03,0.0,106942,0.0,28.02182960510254,1,94504.4609375
1778515988.85933614,107042166,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,107042,0.0,28.02182960510254,1,94502.828125
1778515988.85933614,107042166,1,-0.07244873046875,584.0175170898438,94502.421875,31.03,0.0,107042,0.0,28.02182960510254,1,94502.421875
1778515988.95929623,107142126,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,107142,0.0,28.02182960510254,1,94502.828125
1778515988.95929623,107142126,1,-0.11688232421875,583.9730834960938,94502.921875,31.03,0.0,107142,0.0,28.02182960510254,1,94502.921875
1778515989.05925608,107242086,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,107242,0.0,28.02182960510254,1,94502.828125
1778515989.05925608,107242086,1,-0.26971435546875,583.8202514648438,94504.65625,31.03,0.0,107242,0.0,28.02182960510254,1,94504.65625
1778515989.15921617,107342046,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,107342,0.0,28.02182960510254,1,94502.828125
1778515989.15921617,107342046,1,-0.26971435546875,583.8202514648438,94504.65625,31.03,0.0,107342,0.0,28.02182960510254,1,94504.65625
1778515989.26000905,107442839,0,0.00372314453125,584.0936889648438,94502.828125,31.03,0.0,107442,0.0,28.02182960510254,1,94502.828125
1778515989.26000905,107442839,1,-0.14910888671875,583.9408569335938,94503.296875,31.03,0.0,107442,0.0,28.02182960510254,1,94503.296875
