timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress
1778785729.95918298,71144031,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,71144,0.0,28.02182960510254,1,94502.828125
1778785729.95918298,71144031,1,-0.04901123046875,584.0409545898438,94502.1640625,30.62,0.0,71144,0.0,28.02182960510254,1,94502.1640625
1778785730.05997586,71244824,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71244,0.0,28.02182960510254,1,94502.828125
1778785730.05997586,71244824,1,-0.18133544921875,583.9086303710938,94503.6640625,30.63,0.0,71244,0.0,28.02182960510254,1,94503.6640625
1778785730.15993595,71344784,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71344,0.0,28.02182960510254,1,94502.828125
1778785730.15993595,71344784,1,-0.04901123046875,584.0409545898438,94502.1640625,30.63,0.0,71344,0.0,28.02182960510254,1,94502.1640625
1778785730.25989604,71444744,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71444,0.0,28.02182960510254,1,94502.828125
1778785730.25989604,71444744,1,-0.26092529296875,583.8290405273438,94504.5625,30.63,0.0,71444,0.0,28.02182960510254,1,94504.5625
1778785730.35985589,71544704,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71544,0.0,28.02182960510254,1,94502.828125
1778785730.35985589,71544704,1,0.0628662109375,584.15283203125,94500.890625,30.63,0.0,71544,0.0,28.02182960510254,1,94500.890625
1778785730.45981598,71644664,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71644,0.0,28.02182960510254,1,94502.828125
1778785730.45981598,71644664,1,0.06866455078125,584.1586303710938,94500.828125,30.63,0.0,71644,0.0,28.02182960510254,1,94500.828125
1778785730.55977583,71744624,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71744,0.0,28.02182960510254,1,94502.828125
1778785730.55977583,71744624,1,-0.11688232421875,583.9730834960938,94502.921875,30.64,0.0,71744,0.0,28.02182960510254,1,94502.921875
1778785730.65973592,71844584,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71844,0.0,28.02182960510254,1,94502.828125
1778785730.65973592,71844584,1,-0.26678466796875,583.8231811523438,94504.625,30.64,0.0,71844,0.0,28.02182960510254,1,94504.625
1778785730.75969601,71944544,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71944,0.0,28.02182960510254,1,94502.828125
1778785730.75969601,71944544,1,0.06866455078125,584.1586303710938,94500.828125,30.64,0.0,71944,0.0,28.02182960510254,1,94500.828125
1778785730.85965586,72044504,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,72044,0.0,28.02182960510254,1,94502.828125
1778785730.85965586,72044504,1,-0.11102294921875,583.9789428710938,94502.859375,30.64,0.0,72044,0.0,28.02182960510254,1,94502.859375
1778785730.95961595,72144464,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,72144,0.0,28.02182960510254,1,94502.828125
1778785730.95961595,72144464,1,-0.28143310546875,583.8085327148438,94504.796875,30.64,0.0,72144,0.0,28.02182960510254,1,94504.796875
1778785731.05957603,72244424,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72244,0.0,28.02182960510254,1,94502.828125
1778785731.05957603,72244424,1,-0.11688232421875,583.9730834960938,94502.921875,30.65,0.0,72244,0.0,28.02182960510254,1,94502.921875
1778785731.15953588,72344384,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72344,0.0,28.02182960510254,1,94502.828125
1778785731.15953588,72344384,1,-0.10809326171875,583.9818725585938,94502.828125,30.65,0.0,72344,0.0,28.02182960510254,1,94502.828125
1778785731.25949597,72444344,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72444,0.0,28.02182960510254,1,94502.828125
1778785731.25949597,72444344,1,-0.19891357421875,583.8910522460938,94503.8515625,30.65,0.0,72444,0.0,28.02182960510254,1,94503.8515625
1778785731.35945582,72544304,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72544,0.0,28.02182960510254,1,94502.828125
1778785731.35945582,72544304,1,-0.07830810546875,584.0116577148438,94502.4921875,30.65,0.0,72544,0.0,28.02182960510254,1,94502.4921875
1778785731.45941591,72644264,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72644,0.0,28.02182960510254,1,94502.828125
1778785731.45941591,72644264,1,-0.12567138671875,583.9642944335938,94503.03125,30.65,0.0,72644,0.0,28.02182960510254,1,94503.03125
1778785731.55937600,72744224,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72744,0.0,28.02182960510254,1,94502.828125
1778785731.55937600,72744224,1,-0.07830810546875,584.0116577148438,94502.4921875,30.65,0.0,72744,0.0,28.02182960510254,1,94502.4921875
1778785731.65933585,72844184,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,72844,0.0,28.02182960510254,1,94502.828125
1778785731.65933585,72844184,1,-0.06072998046875,584.0292358398438,94502.2890625,30.66,0.0,72844,0.0,28.02182960510254,1,94502.2890625
1778785731.75929594,72944144,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,72944,0.0,28.02182960510254,1,94502.828125
1778785731.75929594,72944144,1,-0.29315185546875,583.7968139648438,94504.921875,30.66,0.0,72944,0.0,28.02182960510254,1,94504.921875
1778785731.85925603,73044104,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73044,0.0,28.02182960510254,1,94502.828125
1778785731.85925603,73044104,1,-0.23748779296875,583.8524780273438,94504.2890625,30.66,0.0,73044,0.0,28.02182960510254,1,94504.2890625
1778785731.95921588,73144064,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73144,0.0,28.02182960510254,1,94502.828125
1778785731.95921588,73144064,1,-0.12567138671875,583.9642944335938,94503.03125,30.66,0.0,73144,0.0,28.02182960510254,1,94503.03125
1778785732.05917597,73244024,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73244,0.0,28.02182960510254,1,94502.828125
1778785732.05917597,73244024,1,-0.06072998046875,584.0292358398438,94502.2890625,30.66,0.0,73244,0.0,28.02182960510254,1,94502.2890625
1778785732.15996885,73344817,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73344,0.0,28.02182960510254,1,94502.828125
